mixture_ID,source_1_path,source_1_gain,source_2_path,source_2_gain,noise_path,noise_gain,offset
8138-287657-0005_7395-89880-0002,train-clean-360/8138/287657/8138-287657-0005.flac,0.5733779634953783,train-clean-360/7395/89880/7395-89880-0002.flac,0.6648974939729604,tr/204o0105_1.3402_205o010q_-1.3402.wav,0.8641664908732899,1.4306601139147306
166-122789-0037_3927-6556-0021,train-clean-360/166/122789/166-122789-0037.flac,0.8349044928317817,train-clean-360/3927/6556/3927-6556-0021.flac,0.842805150747808,tr/01ya010s_0.98332_20oo010m_-0.98332.wav,7.018841285923314,1.3245219407346709
5147-32136-0003_9022-282357-0014,train-clean-360/5147/32136/5147-32136-0003.flac,0.5214957625509438,train-clean-360/9022/282357/9022-282357-0014.flac,0.7870364801091688,tr/02cc020o_1.741_01qo030y_-1.741sp08.wav,2.268707743487898,1.4853105154972275
583-139009-0048_1776-139035-0033,train-clean-360/583/139009/583-139009-0048.flac,0.8900409871532621,train-clean-360/1776/139035/1776-139035-0033.flac,0.6822345234699762,tr/027a010v_1.892_012o030a_-1.892sp08.wav,2.1830954590898006,1.1197756253439501
8410-278217-0039_1058-131113-0024,train-clean-360/8410/278217/8410-278217-0039.flac,0.5593460795956738,train-clean-360/1058/131113/1058-131113-0024.flac,0.8752303179020903,tr/20do0101_0.38994_40bc020a_-0.38994sp08.wav,0.341071575418246,1.2096905510894946
7991-102381-0114_3790-140725-0005,train-clean-360/7991/102381/7991-102381-0114.flac,0.5099791301888709,train-clean-360/3790/140725/3790-140725-0005.flac,0.44277822937021305,tr/01va010x_1.5718_20bc010o_-1.5718sp08.wav,1.3854920861570432,1.385783955314981
5139-30106-0019_5039-1188-0006,train-clean-360/5139/30106/5139-30106-0019.flac,0.2442232069314313,train-clean-360/5039/1188/5039-1188-0006.flac,0.7970390854766787,tr/01po030x_1.0684_20ca0108_-1.0684sp08.wav,1.0532677160065593,1.0096355539654558
79-121541-0034_4133-6541-0045,train-clean-360/79/121541/79-121541-0034.flac,0.4548906094518129,train-clean-360/4133/6541/4133-6541-0045.flac,0.7401018131360327,tr/01ma010i_1.8024_40mo031a_-1.8024sp08.wav,1.7076725922113456,1.2596637446864682
9022-282357-0057_7229-80665-0023,train-clean-360/9022/282357/9022-282357-0057.flac,0.3367330732495455,train-clean-360/7229/80665/7229-80665-0023.flac,0.9520555212612466,tr/025o0302_0.10456_01ya010o_-0.10456sp08.wav,2.032132861409149,1.0171995372332094
5776-46889-0096_589-146346-0025,train-clean-360/5776/46889/5776-46889-0096.flac,0.8895297667112124,train-clean-360/589/146346/589-146346-0025.flac,0.5323894707275549,tr/209o010g_1.113_40bc021b_-1.113sp08.wav,0.3899948882980918,1.1227283093710545
7704-106974-0032_7594-91192-0012,train-clean-360/7704/106974/7704-106974-0032.flac,0.41237405077296163,train-clean-360/7594/91192/7594-91192-0012.flac,0.5716868639953082,tr/20ma0106_1.4797_02co031d_-1.4797sp12.wav,1.5831637219037331,1.290186886941537
8494-244431-0029_6269-66176-0016,train-clean-360/8494/244431/8494-244431-0029.flac,0.44858133853578624,train-clean-360/6269/66176/6269-66176-0016.flac,0.6918004278209748,tr/20ia010f_0.62405_01zo030r_-0.62405sp08.wav,0.9746622410075267,1.4724111996542582
7555-101283-0023_55-121068-0047,train-clean-360/7555/101283/7555-101283-0023.flac,0.7072311061119811,train-clean-360/55/121068/55-121068-0047.flac,0.9508087046026249,tr/40go030y_1.1436_01gc020y_-1.1436.wav,2.779667380512524,1.3223868076244445
1571-141320-0006_5157-47237-0015,train-clean-360/1571/141320/1571-141320-0006.flac,0.3027533277466782,train-clean-360/5157/47237/5157-47237-0015.flac,0.5836613161386823,tr/01co0311_2.3072_01nc020i_-2.3072sp08.wav,0.4975070679713602,1.3315270400542971
5984-56837-0005_8687-216570-0051,train-clean-360/5984/56837/5984-56837-0005.flac,0.45042827493950705,train-clean-360/8687/216570/8687-216570-0051.flac,0.44963910967645315,tr/40lo030j_2.2809_01oo030g_-2.2809.wav,1.5908637052222612,1.117971567450062
8008-271811-0017_4044-9010-0006,train-clean-360/8008/271811/8008-271811-0017.flac,0.41639265430692585,train-clean-360/4044/9010/4044-9010-0006.flac,0.5449382679261146,tr/01uo0316_1.5582_407o030s_-1.5582sp08.wav,2.2405185684719213,1.4068299775159891
8006-112593-0030_2397-162238-0002,train-clean-360/8006/112593/8006-112593-0030.flac,0.39434520934265105,train-clean-360/2397/162238/2397-162238-0002.flac,0.514505090413415,tr/01oc0214_2.1595_01bo0308_-2.1595sp08.wav,1.7225853269891311,1.2269566972859605
664-129011-0103_699-132864-0036,train-clean-360/664/129011/664-129011-0103.flac,0.4289704548870666,train-clean-360/699/132864/699-132864-0036.flac,0.388785785394192,tr/011a010w_0.30008_01fo0317_-0.30008.wav,1.2304008063298666,1.1878349482396313
6099-69550-0029_5731-50778-0035,train-clean-360/6099/69550/6099-69550-0029.flac,0.5235280990279041,train-clean-360/5731/50778/5731-50778-0035.flac,0.7595161830633991,tr/20sc010q_1.4346_407o030s_-1.4346sp08.wav,1.2838540107325898,1.0216703763563197
2149-8912-0038_4152-5710-0028,train-clean-360/2149/8912/2149-8912-0038.flac,0.5563693663138527,train-clean-360/4152/5710/4152-5710-0028.flac,0.6664203346351412,tr/404o031d_1.5397_01bo030y_-1.5397sp12.wav,1.879422068504068,1.1801349914989556
1379-130530-0006_2060-150843-0033,train-clean-360/1379/130530/1379-130530-0006.flac,0.33947404853323837,train-clean-360/2060/150843/2060-150843-0033.flac,0.4471651918157048,tr/40ho0318_2.4414_01fc021e_-2.4414sp08.wav,2.493029123579436,1.3444421694601507
3092-39501-0034_3922-715-0033,train-clean-360/3092/39501/3092-39501-0034.flac,0.46814943156396144,train-clean-360/3922/715/3922-715-0033.flac,0.4090411349164122,tr/405c0201_2.0845_20no010p_-2.0845sp08.wav,0.8752047375899334,1.4390075848216444
2230-132101-0013_3864-185125-0004,train-clean-360/2230/132101/2230-132101-0013.flac,0.6456162283715923,train-clean-360/3864/185125/3864-185125-0004.flac,0.8958910732639577,tr/204o010l_1.3523_40co030s_-1.3523sp08.wav,0.7334002264154126,1.3740750932550214
2573-178450-0037_8057-284428-0018,train-clean-360/2573/178450/2573-178450-0037.flac,0.6671147932865776,train-clean-360/8057/284428/8057-284428-0018.flac,0.44406530205698197,tr/20sa010n_2.1236_01po0307_-2.1236sp08.wav,0.6953958310044376,1.3040743104491888
497-129325-0045_8113-301693-0009,train-clean-360/497/129325/497-129325-0045.flac,2.6943781292040754,train-clean-360/8113/301693/8113-301693-0009.flac,0.41162255579358076,tr/01to0316_1.9121_20sc010j_-1.9121.wav,0.9441369807661381,1.031265380607287
1974-139741-0052_4064-12118-0024,train-clean-360/1974/139741/1974-139741-0052.flac,0.8765015145799187,train-clean-360/4064/12118/4064-12118-0024.flac,0.4541621824661208,tr/01mc020v_2.443_40ho0301_-2.443sp08.wav,1.1659196573264838,1.078651026601555
81-121543-0026_434-132645-0003,train-clean-360/81/121543/81-121543-0026.flac,0.9058936226168499,train-clean-360/434/132645/434-132645-0003.flac,0.4840819838342115,tr/20bc0106_2.1149_01ia0108_-2.1149sp08.wav,2.9503483634562686,1.050875396202842
100-122655-0025_1259-27120-0021,train-clean-360/100/122655/100-122655-0025.flac,0.6963366277656307,train-clean-360/1259/27120/1259-27120-0021.flac,0.5781584633404249,tr/20gc0108_2.1378_40mc0210_-2.1378sp08.wav,0.43058988530036185,1.4246440260106719
8786-276749-0036_3361-1150-0013,train-clean-360/8786/276749/8786-276749-0036.flac,0.643802702463683,train-clean-360/3361/1150/3361-1150-0013.flac,0.7852608560150407,tr/01za010b_2.2248_206o010m_-2.2248sp12.wav,3.3183600843976144,1.3013991943909864
6727-10344-0023_7445-94522-0026,train-clean-360/6727/10344/6727-10344-0023.flac,0.6079874057088913,train-clean-360/7445/94522/7445-94522-0026.flac,0.5711100692554042,tr/01ko0308_0.11344_204a0103_-0.11344.wav,1.0998482631792876,1.4442261319962708
8464-282934-0018_3092-39501-0101,train-clean-360/8464/282934/8464-282934-0018.flac,0.29983147679713346,train-clean-360/3092/39501/3092-39501-0101.flac,0.38318967461352865,tr/014o0306_1.2095_40mc020o_-1.2095sp08.wav,3.3781888842101004,1.207358850441786
122-121730-0016_5909-287837-0000,train-clean-360/122/121730/122-121730-0016.flac,0.4657277143400991,train-clean-360/5909/287837/5909-287837-0000.flac,0.6507946290590381,tr/01na010x_1.4973_025o030u_-1.4973sp08.wav,1.525790942289832,1.1560845235257093
479-126480-0019_2774-131722-0040,train-clean-360/479/126480/479-126480-0019.flac,0.5085234010879703,train-clean-360/2774/131722/2774-131722-0040.flac,0.4042236497154907,tr/01no0309_0.18312_404o031d_-0.18312.wav,1.0686280744069796,1.274820430918113
6215-62347-0064_6696-68773-0027,train-clean-360/6215/62347/6215-62347-0064.flac,0.45655177323125173,train-clean-360/6696/68773/6696-68773-0027.flac,0.8752176012817737,tr/206o010f_1.2501_028c021a_-1.2501sp08.wav,6.569533818635446,1.0230281576970206
4133-6541-0018_7241-90850-0022,train-clean-360/4133/6541/4133-6541-0018.flac,0.4418368042934787,train-clean-360/7241/90850/7241-90850-0022.flac,0.5619429403642905,tr/209a0103_1.4297_01zo030x_-1.4297.wav,1.2234377914665389,1.1900402750579697
3370-163384-0007_6673-72311-0044,train-clean-360/3370/163384/3370-163384-0007.flac,0.8741279820135078,train-clean-360/6673/72311/6673-72311-0044.flac,0.17207908572322067,tr/40gc020a_2.2852_02cc020a_-2.2852sp08.wav,1.0711555421770396,1.085848427316471
6956-81870-0042_5604-26987-0001,train-clean-360/6956/81870/6956-81870-0042.flac,0.5523577913278092,train-clean-360/5604/26987/5604-26987-0001.flac,0.6532808507771591,tr/01to030i_0.4917_01po030k_-0.4917.wav,0.7229303122549905,1.3556602329738663
8222-274378-0027_639-143022-0015,train-clean-360/8222/274378/8222-274378-0027.flac,1.0150349181089287,train-clean-360/639/143022/639-143022-0015.flac,0.6084929130212261,tr/20ka010a_0.91069_40fo0307_-0.91069sp08.wav,0.6048308628743735,1.1222715554193174
5724-13364-0047_5029-80197-0022,train-clean-360/5724/13364/5724-13364-0047.flac,0.6374365091400852,train-clean-360/5029/80197/5029-80197-0022.flac,1.8742897609492855,tr/01la010n_0.17115_01fo0317_-0.17115.wav,1.323731906013074,1.3942783512834118
1264-135033-0017_3361-1133-0037,train-clean-360/1264/135033/1264-135033-0017.flac,0.2774336314473854,train-clean-360/3361/1133/3361-1133-0037.flac,0.7843524264492416,tr/20bc010m_1.0975_40oc020c_-1.0975sp08.wav,2.041348950078974,1.1478871249959335
596-127685-0002_1638-84447-0008,train-clean-360/596/127685/596-127685-0002.flac,0.39573812332255787,train-clean-360/1638/84447/1638-84447-0008.flac,0.4918304365718929,tr/20ha0105_1.051_025c020k_-1.051sp08.wav,2.1685888813598435,1.1191991502054992
1379-130529-0003_7555-101283-0037,train-clean-360/1379/130529/1379-130529-0003.flac,0.6662493976875771,train-clean-360/7555/101283/7555-101283-0037.flac,0.36003193208689166,tr/40oa010p_1.5444_40hc0216_-1.5444sp08.wav,1.4976316876782558,1.0025576817874697
2162-181961-0033_9022-282383-0032,train-clean-360/2162/181961/2162-181961-0033.flac,0.7640247905596854,train-clean-360/9022/282383/9022-282383-0032.flac,0.754549621716285,tr/20ia010z_0.59067_20uo010i_-0.59067.wav,1.642969491615214,1.4915263129840082
2194-141248-0034_868-131295-0023,train-clean-360/2194/141248/2194-141248-0034.flac,0.738358024075667,train-clean-360/868/131295/868-131295-0023.flac,0.5816226631680717,tr/204o010p_1.762_01va010h_-1.762sp08.wav,1.2918171863561383,1.2700925236883391
5400-34479-0005_4973-24515-0007,train-clean-360/5400/34479/5400-34479-0005.flac,0.30561062863491706,train-clean-360/4973/24515/4973-24515-0007.flac,0.3934294133566591,tr/013o031e_1.1518_02ac0204_-1.1518sp12.wav,1.8245683578264318,1.3496235522827464
7959-109176-0011_4331-57179-0044,train-clean-360/7959/109176/7959-109176-0011.flac,0.5302269439363723,train-clean-360/4331/57179/4331-57179-0044.flac,0.7372576572578823,tr/40bo030x_0.026087_20ea0111_-0.026087.wav,1.1389470082187532,1.0686674316194154
6294-86679-0021_979-128678-0016,train-clean-360/6294/86679/6294-86679-0021.flac,0.8255731111896032,train-clean-360/979/128678/979-128678-0016.flac,0.5291580568240017,tr/022o0314_0.62783_20oa010d_-0.62783sp08.wav,1.835196839179017,1.225068561302257
8791-291101-0024_8591-284444-0027,train-clean-360/8791/291101/8791-291101-0024.flac,0.6833474673261901,train-clean-360/8591/284444/8591-284444-0027.flac,0.44312337081375947,tr/20nc010b_0.84996_208o0102_-0.84996sp08.wav,1.4343144927829283,1.1359707013816842
90-130566-0020_7832-258250-0019,train-clean-360/90/130566/90-130566-0020.flac,0.7795205170856383,train-clean-360/7832/258250/7832-258250-0019.flac,0.38711649244764523,tr/01io030m_0.086704_01vo030f_-0.086704sp08.wav,0.5709064641643639,1.488815214438874
7825-258970-0041_4438-48525-0012,train-clean-360/7825/258970/7825-258970-0041.flac,0.34217929637494154,train-clean-360/4438/48525/4438-48525-0012.flac,0.8081800827741489,tr/02ba0102_1.8668_40go0301_-1.8668.wav,2.005319353947597,1.4157044463484567
5727-47032-0014_3389-13250-0023,train-clean-360/5727/47032/5727-47032-0014.flac,0.6321631538548343,train-clean-360/3389/13250/3389-13250-0023.flac,1.103052790945629,tr/40go0311_2.0809_026c020n_-2.0809.wav,1.7017679450830252,1.3463343038630025
7481-101276-0079_1018-133447-0014,train-clean-360/7481/101276/7481-101276-0079.flac,0.5945472703346127,train-clean-360/1018/133447/1018-133447-0014.flac,1.3696343947929066,tr/20io010h_0.34887_01va010p_-0.34887.wav,2.2495629851014973,1.1906349987144889
1383-130533-0036_1776-139035-0045,train-clean-360/1383/130533/1383-130533-0036.flac,3.9830219542121457,train-clean-360/1776/139035/1776-139035-0045.flac,0.6361584059233123,tr/20oc0108_2.1931_025o0316_-2.1931sp12.wav,1.9917695503307884,1.133158152494837
4846-18524-0073_7000-83696-0022,train-clean-360/4846/18524/4846-18524-0073.flac,1.0411002650592638,train-clean-360/7000/83696/7000-83696-0022.flac,0.7478296169705024,tr/01uc020w_1.3639_40ko0309_-1.3639sp08.wav,4.5780162724258435,1.32485929482801
240-160593-0018_288-131220-0009,train-clean-360/240/160593/240-160593-0018.flac,0.46159234753259526,train-clean-360/288/131220/288-131220-0009.flac,0.7678574343813038,tr/208a010u_0.6118_02ec0217_-0.6118sp12.wav,3.071215652958467,1.2343503631903958
5261-19373-0033_6006-60480-0005,train-clean-360/5261/19373/5261-19373-0033.flac,0.881492251410093,train-clean-360/6006/60480/6006-60480-0005.flac,0.7412074796084347,tr/01go030i_0.84621_40eo0312_-0.84621sp08.wav,2.0862085735735523,1.0550875329351617
816-53638-0014_8705-290363-0002,train-clean-360/816/53638/816-53638-0014.flac,0.5995149024556797,train-clean-360/8705/290363/8705-290363-0002.flac,0.6263368182293485,tr/20lo010e_1.2618_20pa010x_-1.2618sp12.wav,1.3749288283504295,1.3090232833357152
2294-161714-0010_1509-143477-0012,train-clean-360/2294/161714/2294-161714-0010.flac,0.32667323791215575,train-clean-360/1509/143477/1509-143477-0012.flac,0.7392995904070048,tr/01nc020l_2.4995_20pa010p_-2.4995sp08.wav,1.1648229420702076,1.4362933970073892
112-121727-0001_4592-22179-0021,train-clean-360/112/121727/112-121727-0001.flac,0.40635883337159473,train-clean-360/4592/22179/4592-22179-0021.flac,0.46868193006456427,tr/40jo030f_1.9235_01bc0215_-1.9235sp08.wav,0.996868022202227,1.2422570536407507
7933-113273-0045_3389-13247-0005,train-clean-360/7933/113273/7933-113273-0045.flac,0.49178019019050845,train-clean-360/3389/13247/3389-13247-0005.flac,0.6071487098092608,tr/01lo030c_0.27555_01ma010z_-0.27555sp08.wav,3.0682582674733854,1.1544796449761228
3389-13247-0017_2499-156154-0013,train-clean-360/3389/13247/3389-13247-0017.flac,0.4541744594393853,train-clean-360/2499/156154/2499-156154-0013.flac,0.8845411132152866,tr/01bc021f_0.87452_20qa010z_-0.87452sp08.wav,4.19979192055009,1.3913903220323829
5206-19376-0038_2093-143264-0021,train-clean-360/5206/19376/5206-19376-0038.flac,0.3855356830768945,train-clean-360/2093/143264/2093-143264-0021.flac,0.8490878948791262,tr/013a010e_1.3713_40ba0108_-1.3713sp12.wav,2.0472545540158493,1.2877499363469644
119-129513-0033_7126-59167-0011,train-clean-360/119/129513/119-129513-0033.flac,0.44462615464802246,train-clean-360/7126/59167/7126-59167-0011.flac,0.694619120991301,tr/01ka010s_1.1404_026o030c_-1.1404.wav,0.7942996036482365,1.460657648548783
4681-13056-0072_175-127696-0008,train-clean-360/4681/13056/4681-13056-0072.flac,0.5503775540295135,train-clean-360/175/127696/175-127696-0008.flac,0.560803356444414,tr/407a0102_0.26532_20ko010i_-0.26532sp12.wav,0.8116816857824565,1.1124240542276462
192-128344-0014_7538-100045-0007,train-clean-360/192/128344/192-128344-0014.flac,0.7454431031355228,train-clean-360/7538/100045/7538-100045-0007.flac,0.7529834511605061,tr/40ec020k_0.76277_01oo030n_-0.76277sp08.wav,2.447780617452317,1.380946125136923
7962-110061-0025_3370-163384-0004,train-clean-360/7962/110061/7962-110061-0025.flac,0.6593511642852082,train-clean-360/3370/163384/3370-163384-0004.flac,0.39558932112383927,tr/020o0313_0.32527_01xo031c_-0.32527sp08.wav,1.9395061764376482,1.4039457604599996
7294-86026-0016_23-124439-0077,train-clean-360/7294/86026/7294-86026-0016.flac,0.32535687107147415,train-clean-360/23/124439/23-124439-0077.flac,0.40184298127920587,tr/40bo0304_0.099692_20da010k_-0.099692sp08.wav,0.353664012359709,1.4186931726461465
4535-279852-0032_3852-175448-0011,train-clean-360/4535/279852/4535-279852-0032.flac,1.1057266049677812,train-clean-360/3852/175448/3852-175448-0011.flac,0.40116438731905313,tr/20so010n_0.4009_40jc0208_-0.4009.wav,0.5230500685045782,1.308820909471906
5968-55202-0004_3389-13250-0001,train-clean-360/5968/55202/5968-55202-0004.flac,0.6482131469970582,train-clean-360/3389/13250/3389-13250-0001.flac,0.38652741903314125,tr/027o030x_0.69547_20eo010b_-0.69547sp08.wav,0.453948350782969,1.0887563992120959
240-144999-0015_7383-95441-0035,train-clean-360/240/144999/240-144999-0015.flac,1.4188379105827582,train-clean-360/7383/95441/7383-95441-0035.flac,0.4159818850314524,tr/20qa0101_2.2905_024c020g_-2.2905sp08.wav,1.2856479924368915,1.1348192042111025
210-129396-0096_2039-141209-0018,train-clean-360/210/129396/210-129396-0096.flac,0.8143883257232237,train-clean-360/2039/141209/2039-141209-0018.flac,2.2017216654532596,tr/403o030z_0.11291_40go0310_-0.11291sp08.wav,1.8976098304338753,1.4940032401159784
1668-136271-0003_176-123269-0037,train-clean-360/1668/136271/1668-136271-0003.flac,0.7346955538376015,train-clean-360/176/123269/176-123269-0037.flac,0.4112833764097026,tr/20ia010k_1.8397_20ko0108_-1.8397sp08.wav,2.2841529944296934,1.4274214642538634
4598-2503-0047_408-122806-0004,train-clean-360/4598/2503/4598-2503-0047.flac,0.8499476206293197,train-clean-360/408/122806/408-122806-0004.flac,1.6328503939637644,tr/20lc0104_0.30265_020a010c_-0.30265sp08.wav,0.7841377125354693,1.3689997139304804
6352-83633-0031_559-289453-0014,train-clean-360/6352/83633/6352-83633-0031.flac,0.5135750780699785,train-clean-360/559/289453/559-289453-0014.flac,0.7355008221561794,tr/40mo0304_1.7974_01yo030m_-1.7974.wav,0.37759390278352256,1.0929497772005372
100-121674-0038_8410-278217-0025,train-clean-360/100/121674/100-121674-0038.flac,0.6748130968264876,train-clean-360/8410/278217/8410-278217-0025.flac,0.7576173015788782,tr/01vc0208_1.5247_025o030x_-1.5247sp08.wav,2.3716979024451468,1.0438555766974982
5570-73848-0017_1365-134804-0031,train-clean-360/5570/73848/5570-73848-0017.flac,0.680976991123971,train-clean-360/1365/134804/1365-134804-0031.flac,0.856997007701296,tr/01wa010i_2.1064_01uo030u_-2.1064sp08.wav,2.948553554282585,1.1166120505761257
5746-48362-0021_850-131003-0034,train-clean-360/5746/48362/5746-48362-0021.flac,0.4322046927224858,train-clean-360/850/131003/850-131003-0034.flac,0.4478810440040714,tr/012o030g_2.3294_20fa0106_-2.3294sp08.wav,0.3486672969860981,1.3974235530144206
3717-178149-0030_3361-1133-0007,train-clean-360/3717/178149/3717-178149-0030.flac,0.6334757741636675,train-clean-360/3361/1133/3361-1133-0007.flac,0.48247801149145253,tr/022c020k_1.6256_015o0308_-1.6256sp08.wav,1.689138642390558,1.4536212181849417
716-129581-0000_1348-135826-0030,train-clean-360/716/129581/716-129581-0000.flac,0.4327816922680252,train-clean-360/1348/135826/1348-135826-0030.flac,0.8800860049971242,tr/023o030q_2.3546_02ca010o_-2.3546sp08.wav,1.0987954219987996,1.3485108953807878
